,business_id,total_checkin,01,02,03,04,05,06,07,08,09,10,11,12,Name,City,State,Category,Rating,Review Count
824,faPVqws-x-5k2CQKDNtHxw,1214,94,100,134,111,112,115,127,113,92,78,93,45,Yardbird Southern Table & Bar,Las Vegas,NV, southern newamerican cocktailbars,4.5,4996.0
825,fbyYmI6VkWFBhYTreIqyTQ,286,42,33,48,36,33,32,20,13,11,10,6,2,Bbear Cafe,Las Vegas,NV, coffee icecream juicebars,4.0,80.0
826,fhoFsFK6TqJOEo30LtXeDA,481,51,29,46,32,49,57,58,59,32,20,33,15,The Halal Guys,Las Vegas,NV, halal mideastern hotdogs,3.5,630.0
827,fobFqG-4X6XhDsuW7rb85w,633,0,0,0,0,0,18,122,122,64,161,123,23,Flights Restaurant by Alex Hult - Las Vegas,Las Vegas,NV, newamerican seafood breakfast_brunch,4.0,367.0
828,fuW-VCynECpKukrm-9nxdg,743,110,99,118,90,52,24,41,76,44,34,44,11,Guy Fieri's El Burro Borracho,Las Vegas,NV, mexican,3.5,1181.0
829,fzrLcoVywMhMc_vjEigaDg,205,8,18,21,9,29,20,23,25,20,13,15,4,Sabor Latin Street Grill - South End,Charlotte,NC, latin mexican,4.0,51.0
830,g-Sa8wjQirDxAUszz9VeBA,278,0,0,0,0,0,0,57,38,70,51,46,16,Hello Kitty Cafe,Las Vegas,NV, desserts coffee themedcafes,4.5,230.0
831,g-ZseseezHTpF5eMfLrLgQ,522,54,59,63,53,40,50,46,35,35,31,45,11,LaPostté,Las Vegas,NV, coffee bakeries,4.5,245.0
832,g3t2AQQVT2tWD64Huu7xVA,203,9,8,13,24,20,15,34,26,17,17,16,4,Royal Ontario Museum,Toronto,ON, museums,4.0,319.0
833,g83WbX_recywc4DEIZ-xug,273,11,23,19,32,27,25,26,10,11,33,47,9,Neon Museum,Las Vegas,NV, museums,4.0,1371.0
834,g8OnV26ywJlZpezdBnOWUQ,275,16,28,33,18,22,32,35,18,28,21,18,6,Hash House A Go Go,Las Vegas,NV, newamerican breakfast_brunch,4.0,3495.0
835,gEeEpUAXI36N57nvCYJMxg,396,27,40,33,36,32,31,48,55,33,26,25,10,Planet Fitness,Las Vegas,NV, gyms,3.5,165.0
836,gG9z6zr_49LocyCTvSFg0w,260,28,19,25,19,19,21,27,27,20,27,21,7,Amélie's French Bakery & Café,Charlotte,NC, bakeries cafes cakeshop,4.0,1827.0
838,gOOfBSBZlffCkQ7dr7cpdw,324,20,37,39,33,25,23,33,21,28,26,31,8,Chica,Las Vegas,NV, latin breakfast_brunch cocktailbars,4.5,982.0
839,gQMAcDm8kv8ev7x2BshMwg,240,39,6,23,35,15,19,9,22,22,11,34,5,Pho Thanh,Phoenix,AZ, vietnamese,4.0,913.0
840,gRCEObNuHtI61xR32ytqNQ,386,22,20,38,41,27,49,36,51,35,25,35,7,Palace Station Hotel and Casino,Las Vegas,NV, hotels casinos,2.5,902.0
841,gTw6PENNGl68ZPUpYWP50A,316,49,40,37,19,25,28,23,28,19,19,23,6,Soyo Korean Barstaurant,Las Vegas,NV, korean bbq bars,4.0,1011.0
842,gYA0AUARM_VCjJ-SkxMfeQ,231,11,19,25,13,11,12,23,17,32,18,37,13,Alamo Drafthouse Cinema Tempe,Tempe,AZ, movietheaters bars dinnertheater,3.5,209.0
843,gZDFzZor5yKbYuosvGa9oQ,228,26,11,21,17,21,20,14,19,22,36,16,5,Edelweiss Biergarten,Phoenix,AZ, german hungarian brewpubs,4.0,306.0
844,g_hUpwFOuGky2mpySTpY6w,262,18,27,39,16,19,20,14,30,26,14,29,10,La La Noodle - Temporarily Closed,Las Vegas,NV, panasian,4.0,299.0
845,gcouHCQrswvakJ6xSEKtFQ,229,14,29,21,20,28,19,15,23,21,22,12,5,Chick-fil-A,Las Vegas,NV, hotdogs,4.0,418.0
846,ghVhlFpNhfBwWDFGSlt2JA,1092,60,34,40,41,65,125,379,194,52,48,38,16,Sushi Neko,Las Vegas,NV, sushi,4.5,1209.0
847,gjzQoi1AkRxYRl8-dFGGPQ,330,28,26,28,29,30,30,32,36,23,30,32,6,Costco Wholesale,Las Vegas,NV, wholesale_stores,3.5,197.0
848,gkxcnkbrQfEWqyiOah0yoA,499,45,50,41,49,59,46,51,43,40,32,32,11,Mama Bird,Las Vegas,NV, southern breakfast_brunch smokehouse,4.5,1317.0
849,gldPX9ANF5Nic0N7igu2og,263,19,17,31,22,37,26,28,17,25,22,13,6,Condado Tacos - Pittsburgh,Pittsburgh,PA, tacos bars tex-mex,4.0,821.0
850,gn9cc6-VLuCClqkWCtNcpg,213,31,18,33,15,18,17,11,20,18,14,14,4,Mi Pueblo Mexican Grill,Charlotte,NC, mexican,3.5,114.0
851,gqcJHVFCPeBRGnDf8bFzMw,1119,66,98,97,61,99,141,120,153,92,83,76,33,Outback Steakhouse,Las Vegas,NV, steak italian seafood,3.5,379.0
853,gx2yPrOJSwF1ApJYdGBWIw,703,55,54,82,50,77,47,52,79,68,65,53,21,JINYA Ramen Bar,Las Vegas,NV, ramen tapasmallplates,4.0,1911.0
854,gy-HBIeJGlQHs4RRYDLuHw,1127,85,97,93,108,114,127,91,95,90,89,97,41,Town Square Las Vegas,Las Vegas,NV, shoppingcenters,4.0,599.0
856,h5a8aJ_Pd71JzUGFA-IaAg,272,22,26,21,22,22,18,24,25,43,25,17,7,Thai BBQ,Las Vegas,NV, thai,3.5,265.0
857,h7s4MRVvB726jWHCHiQ9kw,328,26,32,34,29,47,24,24,32,26,13,23,18,Texas de Brazil,Las Vegas,NV, steak brazilian venues,4.0,1053.0
859,hBROX8RGSUYXDJAF97OV_A,278,22,25,38,26,25,23,17,25,25,25,16,11,Princeton Club,Madison,WI, gyms healthtrainers massage,3.0,71.0
860,hF1lFkVkhX55fZsy0Zj7Xg,246,2,8,27,24,35,47,29,38,13,15,5,3,Vegas Discount Nutrition Superstore,Las Vegas,NV, vitaminssupplements healthmarkets nutritionists,5.0,52.0
861,hIUKufhwR6Ifn7bi0-phLA,203,17,15,24,14,17,17,23,18,22,17,13,6,Baguette Cafe,Las Vegas,NV, coffee sandwiches breakfast_brunch,4.5,1317.0
862,hRL_qCrcu9UL773su0QabQ,313,34,20,18,18,20,16,18,7,9,20,88,45,Kabuki Japanese Restaurant,Tempe,AZ, japanese sushi asianfusion,3.5,757.0
863,hSFJ862tufLuwQxvSqehqQ,245,0,8,22,22,27,21,26,33,24,23,33,6,Mountainside Fitness,Phoenix,AZ, gyms,3.5,45.0
864,hZAxcfDnLOkFY6G5ofI2RQ,243,29,36,25,31,21,14,8,23,12,26,16,2,Real Donuts,Las Vegas,NV, donuts coffee,4.5,270.0
865,hZDNYOfZnVp10pFsycr8rg,208,22,21,20,15,24,17,23,14,11,19,16,6,The Valley Thai Restaurant,Las Vegas,NV, thai,4.5,181.0
866,hZT9I0H32HgIKgIQnSSUUA,237,38,28,11,26,25,15,21,38,28,6,1,0,Spark CrossFit,Phoenix,AZ, bootcamps intervaltraininggyms,4.5,42.0
867,hf8WoI724TuDeAtH80bgPg,244,17,17,29,19,25,32,24,19,26,17,14,5,Cold Beers & Cheeseburgers,Chandler,AZ, tradamerican bars burgers,3.5,621.0
868,hgPpc-bi4jStmM2SI4nKwA,258,31,20,19,23,27,26,23,27,16,11,26,9,Pok Pok Wing,Las Vegas,NV, chicken_wings panasian,3.5,218.0
869,hgWMxKhrnOUd3m5nOUBIkA,696,62,59,65,79,87,74,81,64,58,33,23,11,Las Vegas Athletic Club,Las Vegas,NV, gyms,3.0,438.0
870,hgtLScZVfyxSg351g0D0dA,546,38,28,51,63,81,67,44,75,23,30,38,8,Trapp Haus BBQ,Phoenix,AZ, bbq,4.0,445.0
871,hihud--QRriCYZw1zZvW4g,8917,886,742,840,850,866,843,951,848,623,574,608,286,Gangnam Asian BBQ Dining,Las Vegas,NV, japanese korean bbq,4.5,3761.0
872,ho1vUk9R7Ole9aNmX6NMDA,351,24,24,32,43,32,27,38,38,34,26,20,13,American Airlines,Phoenix,AZ, airlines,1.5,728.0
873,hpnFcRFzs3kg-qM1tPEg3g,216,7,8,11,16,18,17,20,15,40,21,32,11,Sapphire Gentlemen's Club,Las Vegas,NV, adultentertainment,2.5,713.0
874,hqvqLihniz0ynit9c36JHg,245,19,21,21,25,31,18,20,23,18,25,14,10,Biwon Korean BBQ & Sushi Restaurant,Las Vegas,NV, korean bbq sushi,4.0,951.0
875,hrhtWc8UcoZqYr2d7YPgEA,337,32,20,36,24,20,39,21,35,17,35,47,11,Tropicana Las Vegas - a DoubleTree by Hilton Hotel & Resort,Las Vegas,NV, hotels,3.0,1724.0
877,hy5bDUPEODQ4ESiHHMu9aQ,218,13,18,10,24,23,21,18,15,24,18,27,7,The Madison Improvement Club,Phoenix,AZ, yoga cyclingclasses,4.5,133.0
878,i066yR2IDP4FWt6p-k9aFg,248,17,19,20,18,27,23,19,23,21,30,23,8,Ike's Love & Sandwiches,Tempe,AZ, sandwiches gluten_free vegan,4.0,540.0
879,i9D9xPBV0gR1Ja9kbY4NCw,504,33,43,55,41,59,42,48,61,52,30,33,7,CRAFTkitchen,Henderson,NV, bakeries newamerican breakfast_brunch,4.0,1137.0
880,i9mqSffakkmhtR_iyBnhnQ,430,39,51,34,47,40,26,38,41,35,29,30,20,Garionban,Las Vegas,NV, korean soup bbq,4.0,158.0
881,iBihgoxc6Ot7m2D4D3z0QA,208,17,17,29,20,21,20,11,19,13,16,17,8,Thirsty Lion Gastropub & Grill,Tempe,AZ, tradamerican pubs gastropubs,3.5,842.0
882,iCQpiavjjPzJ5_3gPD5Ebg,1043,112,82,86,94,95,95,102,93,98,82,67,37,Secret Pizza,Las Vegas,NV, pizza,4.0,4914.0
883,iI3jcwudiZYMVUeRPy-DwQ,297,13,7,35,26,26,26,36,36,31,28,24,9,Zen Curry Express,Las Vegas,NV, japanese,4.0,328.0
884,iIiK3S_1Q6i3yenDyKAH3Q,255,25,25,15,13,32,34,32,18,11,18,20,12,EōS Fitness,Las Vegas,NV, gyms healthtrainers cardioclasses,3.5,170.0
885,iIwKW2cBAxjElE8eUzjwqA,264,17,26,23,28,30,22,20,30,27,16,16,9,Bobby's Burger Palace,Las Vegas,NV, burgers tradamerican salad,4.0,1561.0
886,iOt7ebp4Zy-5YUjHL1rbmQ,246,18,36,28,30,21,15,23,23,16,19,14,3,Backyard Taco,Gilbert,AZ, tacos,3.5,723.0
887,iRwT2pBa87Y54q8nqfNAzw,631,38,43,49,57,65,55,101,46,60,42,62,13,Da Lat,Las Vegas,NV, vietnamese,4.0,567.0
888,iSQwKRrLYYi-dI2PpJmJJg,220,17,11,14,18,13,18,20,21,25,25,24,14,Kaizen Fusion Roll & Sushi,Henderson,NV, sushi,4.0,833.0
889,if59L5DHM4pPMrCx9HuD8A,221,16,14,26,23,8,25,23,21,10,27,20,8,Main Street Station Casino Brewery Hotel,Las Vegas,NV, hotels casinos,3.5,465.0
890,igHYkXZMLAc9UdV5VnR_AA,483,52,50,64,36,45,42,28,39,38,33,45,11,Echo & Rig,Las Vegas,NV, steak butcher meats,4.5,3035.0
891,ii8sAGBexBOJoYRFafF9XQ,819,77,76,72,71,71,86,87,83,47,59,68,22,Paris Las Vegas - Temporarily Closed,Las Vegas,NV, hotels casinos,3.0,2925.0
893,imZGzMSS6fB_h20zu35DBw,316,35,29,53,33,34,22,17,13,15,30,26,9,The Churchill,Phoenix,AZ, venues,4.0,122.0
894,isw3cS3hOKdKeBgi3lF3-A,219,20,19,38,15,33,22,17,15,14,11,12,3,Eureka! Discover American Craft,Las Vegas,NV, tradamerican breakfast_brunch cocktailbars,4.5,417.0
895,iw0lfglq24nN9ck_FCM2ug,229,14,18,19,21,14,19,30,30,20,22,16,6,Concord Mills,Concord,NC, shoppingcenters,3.5,174.0
896,ixxLqsmRZWAF2Kkv9awPNA,273,38,16,23,21,24,21,42,39,13,15,15,6,HeadzUP Vegas,Las Vegas,NV, escapegames artmuseums teambuilding,4.5,293.0
898,j28T6ZuP1mLHe3m36COOpQ,213,15,24,15,18,29,11,15,27,8,17,23,11,Daan Go Cake Lab,Toronto,ON, desserts bakeries customcakes,4.0,255.0
899,j4F5LtyQ3_dKLJbIEkwFpQ,225,20,11,21,27,33,19,31,18,11,19,11,4,SkinnyFATS,Las Vegas,NV, newamerican breakfast_brunch,4.5,360.0
901,j7YBahlSm7jjAdd_oWYIBg,1030,106,86,103,84,107,95,91,101,75,76,84,22,Park MGM Las Vegas,Las Vegas,NV, hotels casinos,2.5,841.0
902,j8opwJ1ZM55hI3AMHT37MA,997,75,44,106,120,83,80,178,129,57,53,64,8,Marvel Avengers STATION,Las Vegas,NV, museums,3.5,681.0
903,jBxrK5sbvH_gbMwJO63loA,229,15,19,34,21,27,27,15,13,27,16,15,0,Zero Degrees,Tempe,AZ, bubbletea coffee,3.0,282.0
904,jJDKPJLzkoPeytWIzstJrA,253,34,23,27,32,20,11,19,17,11,20,30,9,Pedal Haus Brewery,Tempe,AZ, breweries tradamerican sportsbars,4.0,507.0
905,jOqzSqHe0HccCoqdbRjoWQ,249,36,17,15,28,34,36,31,32,11,4,3,2,Elite Fitness,Chandler,AZ, healthtrainers gyms sports_clubs,4.5,29.0
906,jQLUjl-xirPpYa1dYzos9w,356,27,19,38,28,37,28,29,36,35,39,26,14,Independence Gym,Scottsdale,AZ, gyms,4.5,93.0
907,jXyy2Vc-Dgp7QguQJSfnXw,212,26,23,17,18,13,23,21,15,17,15,17,7,Lazeez,Las Vegas,NV, indpak mediterranean halal,4.0,395.0
908,jZUJZhyc8PRvWlPKwj-arA,224,27,17,14,16,14,19,27,18,22,23,18,9,Thai On Demand,Scottsdale,AZ, thai,4.5,175.0
910,jd34SCe0_MeheywmEHpoNw,367,26,32,44,36,38,32,37,31,29,29,22,11,City of Lakewood,Lakewood,OH, localflavor,4.5,10.0
911,jlbP9Yd0AQP8OlcsFkZ4hQ,279,29,24,20,25,15,27,25,28,18,26,26,16,IKEA,Tempe,AZ, furniture homedecor,3.0,733.0
912,joKG-MSwMJdR_OFm4J1WTA,330,26,21,25,38,23,26,31,30,31,38,30,11,Le Thai 2,Las Vegas,NV, thai,4.0,130.0
913,jobP3ywRd3QNZ_GCoPG2DQ,329,22,19,23,27,43,40,38,32,19,31,28,7,Brenden Theatres,Las Vegas,NV, movietheaters,3.5,397.0
914,jxbEwtV8Et1lm8ubk4AGuw,293,15,22,22,10,27,30,22,27,28,52,32,6,Mimosas Gourmet,Las Vegas,NV, breakfast_brunch salad sandwiches,4.5,817.0
915,jyGSsaQbVQE37PWZPRWq2A,242,28,31,18,20,14,15,19,26,24,26,14,7,EōS Fitness,Phoenix,AZ, gyms healthtrainers cardioclasses,3.5,228.0
916,k-dDZvTeLysoJvjHI-qr9g,214,19,22,17,17,14,22,14,34,14,17,16,8,Feast Buffet,Las Vegas,NV, buffets,3.0,413.0
917,k1QpHAkzKTrFYfk6u--VgQ,574,41,54,71,43,54,51,53,63,53,35,47,9,The Parlor,Phoenix,AZ, pizza italian salad,4.5,1422.0
919,kKoHGtf6q9qmKFmB4iLBzw,497,60,61,70,67,44,46,43,41,25,23,12,5,Nekter Juice Bar,Glendale,AZ, juicebars icecream acaibowls,4.0,101.0
920,kNvukrzit0u-NfD6xvFMrQ,381,0,0,0,0,56,63,60,51,28,56,60,7,Sojo Ramen,Las Vegas,NV, ramen,5.0,258.0
921,kRgAf6j2y1eR0wOFdzFAuw,387,49,40,36,32,26,38,31,31,39,22,33,10,Firefly Tapas Kitchen & Bar,Las Vegas,NV, tapasmallplates tapas spanish,4.5,2153.0
922,kRlbNhkKnmN_jy6zz_gqhg,376,37,35,29,35,36,28,29,42,31,33,28,13,Galleria at Sunset,Henderson,NV, shoppingcenters,3.5,231.0
923,khb_lj7jgCzi3akuxMyEdg,569,35,62,53,35,42,56,69,51,51,39,56,20,Urth Caffé,Las Vegas,NV, cafes coffee bakeries,4.0,344.0
924,kk9vGmlZNCdFuNC487YlBA,290,19,21,16,22,25,22,26,27,34,35,26,17,Clark County Regional Justice Center,Las Vegas,NV, courthouses,3.0,66.0
925,l3joBBpkq0ib11dKUpKMAw,255,15,22,14,15,26,32,37,15,19,8,34,18,Karaoke Q Studio,Las Vegas,NV, karaoke,4.5,797.0
926,lIDgEB1HnKAq03H1fpjzLQ,324,54,33,47,35,28,36,24,21,17,16,9,4,Bad Owl Coffee,Henderson,NV, coffee desserts sandwiches,4.0,933.0
927,lKq4Qsz13FDcAVgp49uukQ,372,21,37,26,33,32,41,36,33,22,25,38,28,Slice of Vegas,Las Vegas,NV, pizza bars italian,4.0,761.0
928,lOQPeguczAueJnLmDUTfGg,738,33,64,69,87,88,90,82,58,50,41,61,15,Bonito Michoacan,Las Vegas,NV, mexican,4.0,966.0
929,l_GV0hgEoTUf70uJVT0_hg,317,37,39,41,17,23,23,19,29,31,27,22,9,Eat.,Las Vegas,NV, newamerican breakfast_brunch,4.0,2558.0
930,laUfHtX3lervYx_i7buatg,802,0,0,0,0,3,59,49,58,103,196,241,93,Weera Thai Kitchen,Las Vegas,NV, thai desserts salad,4.0,196.0
931,len2nrEtgD9bjnoYSyLPjA,289,16,19,24,21,35,15,27,29,22,38,26,17,Saba's Mediterranean Kitchen,Phoenix,AZ, greek mediterranean sandwiches,4.5,546.0
932,lnJAEPihmksCPRY5P8ZSOA,353,0,0,0,38,92,43,17,14,9,60,61,19,Tastea,Glendale,AZ, bubbletea juicebars tea,4.5,121.0
933,lnVxUlDZTDJyRtL9sM9w9g,243,1,1,0,1,0,0,0,9,62,81,60,28,Las Vegas Athletic Club - Henderson,Henderson,NV, gyms healthtrainers,3.5,31.0
934,lody-V-zjxBxockQnFq9SA,214,0,2,43,32,29,17,20,23,17,14,13,4,Verdura,Phoenix,AZ, vegan,4.5,286.0
935,lu3eprrEXNLQFDlzmQ7OfQ,258,42,16,49,37,24,18,11,17,16,21,5,2,Bevvy,Scottsdale,AZ, sportsbars gastropubs burgers,4.0,339.0
936,lwxYmWqjmEZ0ukCsXC9Pfg,428,33,48,30,34,42,28,54,39,32,33,41,14,Giordanos - Las Vegas,Las Vegas,NV, salad italian pizza,4.0,1380.0
937,lxDWpwv4JK-veCYtLtwrEw,232,0,0,29,12,29,31,26,32,21,21,24,7,La Strega,Las Vegas,NV, italian pizza cocktailbars,4.5,265.0
938,m-xsH8VkcYtTTvp2Fa6Ajw,301,19,31,32,29,42,27,22,36,16,23,19,5,Pancho's,Las Vegas,NV, mexican breakfast_brunch,3.5,819.0
939,m9n20UbuKvV6mLLMNhU8lg,237,24,18,14,13,15,6,18,12,17,35,44,21,Outback Steakhouse,Gilbert,AZ, steak,3.0,226.0
940,mB_cI1tCrNxxvr2e2myNrQ,250,18,19,27,15,24,30,28,31,25,14,10,9,Taco Bell Cantina,Las Vegas,NV, tacos breakfast_brunch,3.5,488.0
942,mC263CTDDRaeqg-pFju4Xw,1288,116,117,121,106,109,99,134,115,90,99,141,41,Brother's Pizza,Las Vegas,NV, pizza chicken_wings italian,4.5,552.0
943,mC39IrCp36QIVFRZIw9PTQ,326,23,38,29,21,31,31,44,36,21,21,20,11,Seoul Food Meat Company,Charlotte,NC, korean bbq beerbar,4.0,1185.0
944,mDR12Hafvr84ctpsV6YLag,649,69,54,63,54,45,59,63,55,51,64,54,18,Mr. Mamas Breakfast and Lunch,Las Vegas,NV, breakfast_brunch tradamerican burgers,4.5,3552.0
945,mFHRnMQMhV6fVG4B4Ko9EQ,203,27,15,27,36,33,29,24,5,7,0,0,0,Zero Degrees,Henderson,NV, bubbletea coffee,3.5,138.0
946,mO8ukT3f5BRQ29pC_WoAtg,288,22,26,23,28,29,41,40,22,17,22,11,7,LV Nails & Spa,Henderson,NV, othersalons skincare hairremoval,4.5,457.0
947,mQqdGjf2YQSorUooA3zdSQ,405,42,26,40,37,58,38,44,31,25,27,31,6,Butters Pancakes & Café,Scottsdale,AZ, breakfast_brunch cafes tradamerican,4.5,568.0
948,mT7ZNVS5WJ11_YSYXwpG1w,1221,150,257,337,174,218,76,8,0,0,0,1,0,The Camp Transformation Center - Gilbert,Gilbert,AZ, weightlosscenters bootcamps healthtrainers,4.0,40.0
949,mU3vlAVzTxgmZUu6F4XixA,1359,154,103,157,107,110,115,133,99,99,90,134,58,Momofuku Las Vegas,Las Vegas,NV, newamerican asianfusion,4.0,2430.0
950,maI7TBB32kGuRkfxxA8s6A,363,35,29,27,33,32,29,36,36,32,31,29,14,Seattle's Best Coffee,Las Vegas,NV, coffee,3.0,43.0
951,mmbXj7CmjGbH-wR3j6cD0w,592,57,53,54,62,45,47,46,72,51,53,37,15,Sweet Tomatoes,Las Vegas,NV, buffets vegetarian salad,3.5,378.0
952,mnwRtuVQEsIUomBchu0gwg,328,39,42,45,29,26,15,22,26,25,26,25,8,OHSO Brewery- Arcadia,Phoenix,AZ, breweries gluten_free tradamerican,4.0,1277.0
953,moZpwq1hNxC-uJRpfupOTA,359,31,35,40,30,41,31,29,29,30,32,28,3,Carlsbad Tavern,Scottsdale,AZ, breakfast_brunch newmexican,4.0,1011.0
954,mygLP5-SCnQwIev6LU9gWg,204,21,14,18,18,16,13,15,24,14,23,19,9,George's Famous Gyros,Scottsdale,AZ, greek mediterranean tradamerican,4.5,450.0
955,n5je00IxXTV3qS_ku-nWcQ,247,26,33,14,22,21,24,23,23,21,12,22,6,Costco,Phoenix,AZ, wholesale_stores,3.5,123.0
956,n8Zqqhff-2cxzWt_nwhU2Q,237,24,12,25,21,19,28,23,32,23,13,12,5,Public School 702,Las Vegas,NV, newamerican gastropubs bars,4.0,1387.0
957,n8aPlrfZdCcwRaBsP7zuBg,402,0,0,0,0,0,0,0,92,137,62,76,35,Myungrang Hot Dog,Las Vegas,NV, hotdog,4.5,231.0
958,n8vlQ1TbigbbRT6_9VwIRw,215,21,14,18,15,15,15,14,14,22,35,22,10,Old Town Scottsdale,Scottsdale,AZ, parks,4.0,142.0
959,nM9NwHXy3EadihjJTG2i5w,330,37,32,37,31,33,27,25,23,23,24,28,10,Pancho's Vegan Tacos,Las Vegas,NV, mexican vegan,4.5,740.0
960,nPBG-UbMHDMdcnW-HncZNA,873,70,80,111,96,75,91,62,74,97,58,41,18,Wing King,Las Vegas,NV, chicken_wings burgers pizza,4.0,673.0
961,nT16Y6AsJDwEpUB1JICKzg,220,5,10,21,22,27,18,45,29,19,10,11,3,St Lawrence Market,Toronto,ON, farmersmarket,4.5,567.0
962,nUpz0YiBsOK7ff9k3vUJ3A,327,23,21,29,42,23,36,23,33,25,33,26,13,Buddy V's Ristorante,Las Vegas,NV, italian tradamerican breakfast_brunch,4.0,2146.0
963,nVAJZ6BJ9PPlxDXn976R6A,313,23,23,32,19,33,26,31,32,28,31,23,12,In-N-Out Burger,Las Vegas,NV, hotdogs burgers,4.0,1168.0
964,nW85DZuwHN6v-d3l54BOsQ,477,69,53,56,69,51,40,29,42,40,28,0,0,Chatime,Las Vegas,NV, coffee bubbletea desserts,4.5,269.0
965,na4Th5DrNauOv-c43QQFvA,1650,176,160,167,180,115,137,146,110,114,109,158,78,Bellagio Hotel,Las Vegas,NV, hotels casinos resorts,3.5,3723.0
966,nbQH8MXjxqsDzHRNTZ8esQ,204,17,17,15,10,11,24,18,11,15,31,21,14,zuma,Las Vegas,NV, japanese sushi bars,4.0,495.0
967,nc7YTLSXEWPG4Q0WlI5iPQ,203,6,7,12,21,16,30,24,32,13,16,21,5,Ajo Al's Mexican Cafe,Glendale,AZ, mexican,4.0,272.0
968,nepZ1HPAgBqw0TgJWbSgOA,511,41,20,24,48,44,39,58,55,53,52,58,19,Sin City Smokers Barbecue and Catering,Las Vegas,NV, bbq,4.5,466.0
969,ngs16C2M_uTq2zXamltHVw,229,30,27,19,16,18,27,16,21,13,13,21,8,Jessie Raes BBQ,Las Vegas,NV, bbq,4.5,935.0
970,nizlIF4pl2_6zZkFITBApA,2606,29,202,247,217,250,235,251,285,318,267,233,72,Crumbl Cookies - Las Vegas,Las Vegas,NV, bakeries desserts icecream,4.5,510.0
971,nlD3TvkWt4rXVJKKqS_qhQ,411,7,65,59,64,39,33,44,35,24,20,18,3,Tea Stop,Phoenix,AZ, coffee juicebars bubbletea,4.5,109.0
972,nry8dee2hjMyY3odd0AUZw,271,74,53,14,9,14,23,26,15,8,5,25,5,Sawaddee Thai Restaurant,Las Vegas,NV, thai,4.5,366.0
973,nu5qpsddW1MIINqNPpKeKQ,385,90,55,38,30,28,27,35,24,19,15,23,1,Bonchon - Tempe,Tempe,AZ, chicken_wings korean asianfusion,4.0,334.0
974,nuGAd48mGzVLlJLPkST0BA,202,8,11,16,25,31,18,17,18,14,15,19,10,Nu Nails,Scottsdale,AZ, waxing othersalons,4.5,405.0
975,o5eNRTaxoMUY2fprlT7wFg,355,20,114,56,45,27,17,24,14,17,13,8,0,Texas Meltz,Las Vegas,NV, sandwiches hotdogs bbq,4.5,241.0
976,o7AiTlyWUrBSzdz6oMHj5w,521,43,58,47,56,51,51,42,54,27,26,55,11,Excalibur Hotel,Las Vegas,NV, hotels casinos resorts,2.5,3318.0
977,o86OGfW63bVqWkIrvxcEQQ,422,41,44,44,35,56,38,45,29,24,25,28,13,Postino Highland,Scottsdale,AZ, wine_bars italian breakfast_brunch,4.5,475.0
978,o9K4XEDK16T7LDYrKgstxA,275,7,41,27,18,32,21,20,19,22,24,28,16,The Canal Club,Scottsdale,AZ, cuban caribbean latin,4.0,264.0
979,oDxvrLYe5SiQKdJlGhheoA,219,24,20,27,25,12,12,20,19,16,25,12,7,Baja Joe's,Mesa,AZ, mexican sportsbars seafood,3.5,409.0
980,oLN320dJD4EOfRMN53SMAg,801,86,70,87,84,62,71,70,71,54,56,56,34,LA Fitness,Scottsdale,AZ, gyms healthtrainers yoga,3.5,284.0
981,oRbrnRAXGQetQDbkDhJp8w,380,42,44,23,36,32,34,41,30,32,34,27,5,North Italia,Las Vegas,NV, pizza italian breakfast_brunch,4.0,920.0
982,oUJXPurI_LFTZhRCZcRNcg,516,37,17,49,45,32,27,45,67,103,80,13,1,Zero Degrees,Glendale,AZ, bubbletea coffee,3.5,456.0
983,oUX2bYbqjqST-urKbOHG6w,215,28,12,22,29,16,18,26,16,18,11,15,4,Loftti Cafe,Las Vegas,NV, coffee juicebars shavedice,4.5,299.0
984,oXlAdB56cB0wTDrSf57SdQ,231,16,24,21,24,29,10,23,14,20,17,18,15,Costco,Chandler,AZ, wholesale_stores,3.5,145.0
985,oXoVJ0xKv82cBo9U6oEjlQ,275,23,19,32,23,26,29,24,27,24,19,25,4,Chayo Mexican Kitchen + Tequila Bar,Las Vegas,NV, bars mexican breakfast_brunch,3.5,1967.0
986,ocLnCE2E29j-CoBQj1yaSA,251,10,15,25,42,33,16,23,24,20,20,21,2,Cafe Landwer,Toronto,ON, cafes breakfast_brunch mediterranean,4.0,313.0
987,odyYR1Bg2bqmp1kVlm8OYw,309,34,33,41,49,24,23,14,9,19,23,30,10,Red Rock Canyon,Las Vegas,NV, hiking rock_climbing mountainbiking,4.5,955.0
988,oj5k-I0YSbuc5tDInt2isQ,208,16,25,18,16,24,9,13,13,15,19,29,11,Trader Joe's,Henderson,NV, grocery beer_and_wine florists,4.5,255.0
989,olmCDBoMF-EhN8U2livBSg,456,28,44,49,46,55,39,32,33,45,22,50,13,Freed's Bakery,Las Vegas,NV, bakeries desserts cupcakes,4.0,1230.0
990,oo-kGk1BEWpuDvSE4gfmgQ,294,31,27,25,20,19,27,40,26,32,19,21,7,Doughbird,Phoenix,AZ, pizza comfortfood tradamerican,4.0,699.0
991,orMyWvonOj55yswWf-k72Q,1232,103,117,145,120,126,108,75,97,85,112,123,21,Farm & Craft,Scottsdale,AZ, newamerican breakfast_brunch cocktailbars,4.0,964.0
